id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21550437,Charming Prvt Rm  Students/Travelers 8 min to SIUH,104812805,Amarjit S,Staten Island,Arrochar,40.59746,-74.08406,Private room,32,4,26,19/05/19,1.33,8,315
21623610,Small Guestroom 30 mins to Downtown Manhattan,90658585,Faye,Staten Island,Tompkinsville,40.63333,-74.08389,Private room,30,3,13,08/06/19,0.7,3,176
21901025,house on the hill with free parking in NYC!,1483578,Spiritchild,Staten Island,St. George,40.64537,-74.08381,Private room,100,2,77,08/07/19,3.9,1,336
21981845,A happy home,158178970,Raquel,Staten Island,Randall Manor,40.63108,-74.12512,Private room,27,1,21,19/06/19,1.14,3,287
22087812,Cozy Studio with Private Entrance,161352782,Linda,Staten Island,Clifton,40.61603,-74.08666,Entire home/apt,65,1,70,28/06/19,8.43,1,300
22122388,Fully Furnished Spacious Home for 7 People,99202586,Thelma,Staten Island,Randall Manor,40.6311,-74.12816,Entire home/apt,149,2,3,16/06/19,0.34,5,354
22276159,Affordable private room in a home in NYC,12258594,Rosa,Staten Island,St. George,40.64497,-74.08456,Private room,75,2,10,01/07/19,0.53,2,207
22420304,Nice bunkbed room with private bathroom!,164164069,Marcia,Staten Island,Westerleigh,40.61422,-74.13167,Private room,40,2,17,07/09/18,0.92,1,36
22450373,Spacious and modern space. Super cozy and quiet,15535829,Jay,Staten Island,West Brighton,40.632290000000005,-74.11350999999999,Entire home/apt,99,2,3,18/05/19,0.36,1,364
22511108,Historical home N.shore Staten Isl. nr FREE ferry.,128338539,Reuben,Staten Island,Stapleton,40.6322,-74.07913,Entire home/apt,95,30,25,14/11/18,1.47,4,178
22649404,"@Ferry,2Bedroom/4bed.Private,Renovated/Stylish...",1715301,Mark,Staten Island,Tompkinsville,40.63518,-74.07956,Entire home/apt,65,4,63,27/06/19,3.63,3,191
22730139,Staten Island full size living space-lower level,167595532,Nabil,Staten Island,Arden Heights,40.56033,-74.18259,Entire home/apt,75,1,20,08/01/19,1.55,1,6
22792746,3 Bedroom/4 Beds @ Ferry. Sleeps 7. Beautiful!,117492425,Dine,Staten Island,St. George,40.64581,-74.07949,Entire home/apt,150,4,0,,,6,0
22856025,Newly Renovated Guest Room with Private Bath,34635838,Madeline,Staten Island,Bull's Head,40.60295,-74.17116999999999,Private room,25,1,34,16/05/19,2.06,2,0
22937305,Large Bedroom with newly renovated bathroom,34635838,Madeline,Staten Island,Bull's Head,40.603359999999995,-74.17118,Private room,39,1,29,20/05/19,1.81,2,0
22977021,Spacious Room4 Rent Near Hospital in Staten Island,46723570,Kartikeya,Staten Island,South Beach,40.5895,-74.09663,Shared room,20,4,1,02/02/18,0.06,1,0
23059062,Sunny Basement Apt. in House w/ Garden Near Ferry,6966161,Michal,Staten Island,St. George,40.64399,-74.08525999999999,Entire home/apt,77,7,0,,,1,0
23148112,Spacious Studio on Staten Island,7875272,Mary,Staten Island,Port Richmond,40.63012,-74.13512,Entire home/apt,50,31,0,,,3,0
23219361,Cozy Studio near South Beach :-),59966705,Arek,Staten Island,Arrochar,40.59078,-74.07504,Entire home/apt,71,2,30,14/06/19,1.8,1,306
23247442,"Contemporary Home Away from Home, Entire house",499896,Leon,Staten Island,Tompkinsville,40.63462,-74.08136,Entire home/apt,245,2,37,01/06/19,2.28,1,216
23300336,Cozy room,173485654,Patricia,Staten Island,Mariners Harbor,40.63179,-74.16122,Private room,40,5,1,12/04/18,0.07,1,87
23308563,Room in the Safest Neighborhood of Staten Island!,106897471,Oswaldo,Staten Island,Silver Lake,40.62422,-74.09316,Private room,60,3,90,26/05/19,5.49,1,0
23336877,Welcoming House near Verrazano Bridge,173823383,Basia,Staten Island,Shore Acres,40.608090000000004,-74.0727,Entire home/apt,165,2,51,02/07/19,3.25,1,0
23433585,"Nice room near SI Ferry 
15 minutes by car.",174786681,Sara I,Staten Island,Randall Manor,40.63779,-74.12274000000001,Private room,31,7,3,31/10/18,0.19,1,357
23465912,Beautiful apartment - easy access to all,175116422,Karilyn,Staten Island,Grant City,40.578790000000005,-74.11043000000001,Entire home/apt,60,3,81,04/07/19,5.09,3,272
23597323,Staten Island Studio,99270668,Joseph,Staten Island,New Dorp,40.570440000000005,-74.11747,Entire home/apt,57,1,0,,,1,0
23839013,New 2-Bedrooms on Grymes Hill,148130073,Sebastian,Staten Island,Grymes Hill,40.61758,-74.09111999999999,Entire home/apt,110,2,69,25/06/19,4.47,1,19
23996479,#1  Spacious Private Room,303939,Lissette,Staten Island,Tompkinsville,40.63485,-74.08539,Private room,37,2,53,11/06/19,3.4,6,341
23998608,Cozy room with a comfortable bed,15344412,Abe,Staten Island,New Springville,40.57942,-74.15505999999999,Private room,50,1,38,23/06/19,2.64,3,88
24019172,"XL Ensuite 5m to Ferry, RUMC, Snug Harbor",9263105,Wj,Staten Island,New Brighton,40.64393,-74.09312,Private room,40,30,1,29/06/19,1.0,2,71
24057583,Beautiful Studio Apt,181108819,Friday,Staten Island,Clifton,40.61804,-74.0861,Entire home/apt,60,1,54,22/05/19,3.48,1,361
24412681,Cozy SI den with multiple and easy access to NYC,184233409,Lisa,Staten Island,Port Richmond,40.63275,-74.13681,Private room,47,2,13,30/05/19,0.96,1,283
24476209,Inexpensive Private Room with NYC / SIUH Access #2,104812805,Amarjit S,Staten Island,Arrochar,40.597609999999996,-74.08346999999999,Private room,33,4,6,26/03/19,0.41,8,285
24573377,Inexpensive Private Room with NYC / SIUH Access #1,104812805,Amarjit S,Staten Island,Arrochar,40.597570000000005,-74.08434,Private room,35,4,11,10/06/19,0.77,8,338
24606641,Classy Antique Private Bedroom 20-minutes to Ferry,99202586,Thelma,Staten Island,Randall Manor,40.62947,-74.12991,Private room,79,2,4,01/07/19,0.3,5,355
24624154,1 Bedroom Cozy Apartment,139756559,Maria,Staten Island,Great Kills,40.54878,-74.13908,Entire home/apt,75,30,3,11/02/19,0.22,2,129
24632590,"Apt near ferry,verrazano brdg, RUMC,buses NYC wifi",32162495,Mostafa,Staten Island,Tompkinsville,40.6326,-74.09099,Entire home/apt,199,1,36,23/06/19,2.51,3,171
24653572,Staten Island retreat.,171590575,Anthony,Staten Island,Randall Manor,40.6416,-74.09861,Private room,50,10,2,06/11/18,0.14,1,191
24678015,"A place to sleep the night near NYC,RUMC, Brooklyn",32162495,Mostafa,Staten Island,Tompkinsville,40.63126,-74.0921,Entire home/apt,48,3,1,16/07/18,0.08,3,0
24868754,Inexpensive Private Rm w/ NYC/SIUH/RUMC Access 3,104812805,Amarjit S,Staten Island,Arrochar,40.596790000000006,-74.08444,Private room,33,4,17,06/07/19,1.2,8,316
24967000,Gorgeous apartment with access to all #2,175116422,Karilyn,Staten Island,Grant City,40.578559999999996,-74.1107,Entire home/apt,72,3,11,24/03/19,1.05,3,333
24970249,Peaceful&Sun filled 2BR&private bathroom near NYC,12931469,Margarita,Staten Island,Great Kills,40.549009999999996,-74.142,Private room,120,2,4,19/11/18,0.29,3,86
25005483,3-bdrm Newly Renovated Townhouse.,139756559,Maria,Staten Island,Great Kills,40.54639,-74.13705999999999,Entire home/apt,180,30,9,09/10/18,0.79,2,130
25127198,Travellers delight #3,104812805,Amarjit S,Staten Island,Arrochar,40.59644,-74.08279,Private room,32,4,10,01/05/19,0.73,8,340
25189933,Charming Private Room 5 min to the Ocean,12931469,Margarita,Staten Island,Great Kills,40.54896,-74.14246,Private room,40,2,9,01/07/19,0.73,3,89
25191316,Gorgeous Private room near NYC,12931469,Margarita,Staten Island,Great Kills,40.54889,-74.14199,Private room,50,2,4,05/11/18,0.3,3,84
25205158,Private Room in St George near Manhattan,150572903,Dimitri,Staten Island,St. George,40.6408,-74.08097,Private room,75,3,4,06/05/19,0.3,2,128
25501491,"Great apartment in staten island, New York.",192449075,Alarape,Staten Island,Graniteville,40.624390000000005,-74.16634,Entire home/apt,115,1,36,29/06/19,2.67,1,263
25626932,10 mins to Free Ferry to Manhattan NYC new mall,182272609,Denada,Staten Island,Tompkinsville,40.63369,-74.09489,Entire home/apt,161,1,24,02/06/19,1.82,2,87
25770425,New York City home away from home :),32113962,Ania,Staten Island,St. George,40.64497,-74.08267,Entire home/apt,97,4,19,20/06/19,1.54,1,131
26085282,Free ferry to Manhattan 10 mins away,182272609,Denada,Staten Island,Tompkinsville,40.63277,-74.09562,Entire home/apt,106,3,10,29/06/19,0.86,2,87
26157329,Large studio apt w/ private deck. Close to RUMC.,102263916,John,Staten Island,Tompkinsville,40.63111,-74.09000999999999,Entire home/apt,99,1,37,07/07/19,4.25,2,172
26224487,3 bedroom 1200sq ft apt with exposed brick & deck,55978113,Alexis,Staten Island,Stapleton,40.63701,-74.07624,Private room,50,1,21,07/07/19,1.81,2,363
26258351,Escape NYC in the Borough of Parks!,6402171,Taryn,Staten Island,Rossville,40.5479,-74.21016999999999,Entire home/apt,75,3,21,01/07/19,1.69,1,59
26274490,Cozy Stay!!,197516314,Genny,Staten Island,Port Richmond,40.63428,-74.13339,Private room,50,1,16,23/06/19,1.53,3,365
26274952,Entire Apartment in House! 20mins to FREE ferry!,145536848,Petya,Staten Island,Concord,40.60307,-74.08440999999999,Entire home/apt,100,1,25,01/07/19,5.64,1,72
26280881,Bedroom in 3br exposed brick apt w deck & garden,55978113,Alexis,Staten Island,Stapleton,40.63705,-74.07722,Private room,80,1,4,25/10/18,0.34,2,29
26295421,Cozy place II,197516314,Genny,Staten Island,Port Richmond,40.63408,-74.13224,Private room,55,1,40,15/06/19,3.21,3,363
26331103,room b,32060911,Elvis,Staten Island,West Brighton,40.63402,-74.11375,Private room,40,33,1,04/07/19,1.0,2,337
26430901,Hustler's Paradise 003 Private Room Lower Level,104927746,Amardeep,Staten Island,Concord,40.59691,-74.087,Private room,30,4,26,25/06/19,2.14,7,359
26431251,Captain's Cabin 001/Apmnt like,137999892,Simranjeet,Staten Island,Concord,40.605309999999996,-74.08893,Private room,30,4,16,01/07/19,1.3,7,334
26431441,Captains Cabin 002/Apmnt like,137999892,Simranjeet,Staten Island,Concord,40.606970000000004,-74.08765,Private room,30,4,11,06/07/19,0.99,7,337
26606845,NYC Guest Suite with Loft-Free Ferry to Manhattan,50756378,Nina,Staten Island,Clifton,40.615429999999996,-74.08513,Entire home/apt,100,2,5,19/05/19,0.43,7,312
26889078,Staten Island Garden Apartment Near Ferry,199535935,Tim,Staten Island,St. George,40.646409999999996,-74.08502,Entire home/apt,130,2,52,24/06/19,4.6,1,96
27083575,Happy home 2,158178970,Raquel,Staten Island,Randall Manor,40.62972,-74.12539,Private room,22,1,21,04/07/19,1.77,3,261
27086249,Anna's place  bed and breakfast,203572377,Anna,Staten Island,Prince's Bay,40.527,-74.20940999999999,Private room,118,1,0,,,1,353
27088022,"Bright, Brand NEW, and Spacious, Gorgeous Home",115827173,David,Staten Island,Willowbrook,40.598859999999995,-74.13217,Entire home/apt,249,4,9,13/05/19,0.8,2,351
27191921,Fort Pl B&B,204752727,Paul,Staten Island,St. George,40.64275,-74.08001,Private room,120,2,1,05/04/19,0.31,1,350
27203413,Quiet Apartment/ Private Entrance/ Free Parking,204810113,Maria,Staten Island,New Brighton,40.63813,-74.0929,Private room,115,3,42,21/06/19,3.8,1,115
27236170,Staten Island Home with a View,205132904,Farah,Staten Island,Tompkinsville,40.63513,-74.07929,Private room,135,2,65,24/06/19,6.13,2,293
27365033,Large Room In Prestigious Neighborhood Of SI,18404082,Alexander,Staten Island,Grymes Hill,40.6157,-74.0985,Private room,89,1,1,04/11/18,0.12,1,65
27402384,Modern Staten Island Townhouse- Welcome home!,206508895,Arika,Staten Island,Randall Manor,40.6406,-74.11702,Entire home/apt,67,2,39,25/06/19,3.45,1,45
27492179,Close to Manhattan Quiet Residential Area,207205519,Dimitri,Staten Island,Shore Acres,40.6075,-74.06679,Private room,100,3,0,,,1,90
27510869,Staten Island Apartment,113295877,Jonathan,Staten Island,Tompkinsville,40.634609999999995,-74.08937,Private room,55,3,6,24/10/18,0.55,3,154
27579796,New York home ferry ride from Manhattan.,169567256,Pariis,Staten Island,Tompkinsville,40.63183,-74.09268,Private room,100,2,1,04/11/18,0.12,1,0
27700747,Beach-side basement media room,145245549,Dawid,Staten Island,New Dorp Beach,40.56629,-74.10331,Private room,36,2,18,07/06/19,1.67,1,178
27707814,Great Room Great Price,152484079,Carmen,Staten Island,Port Richmond,40.63577,-74.13113,Private room,46,1,17,15/12/18,1.55,1,0
27852410,Big Bed Paradise,104812805,Amarjit S,Staten Island,Arrochar,40.59623,-74.0839,Private room,34,4,8,08/06/19,0.85,8,290
27876268,Step back in time and see NYC as it was in the 80s,26405093,Jeff,Staten Island,Stapleton,40.63782,-74.07732,Private room,85,1,2,13/09/18,0.19,2,353
27910595,"Cozy&Clean Suite-private entry, bedroom & bathroom",210843289,Tajudeen,Staten Island,Mariners Harbor,40.63068,-74.15521,Private room,40,2,86,25/06/19,10.12,1,56
27938207,Private Room in Charming NYC Guest Suite (single),50756378,Nina,Staten Island,Clifton,40.617059999999995,-74.08567,Private room,50,2,8,28/04/19,0.77,7,37
27939557,Private room in Charming NYC Guest Suite (Double),50756378,Nina,Staten Island,Clifton,40.61683,-74.08551999999999,Private room,40,2,4,13/04/19,0.39,7,37
27939842,Shared Loft in Charming Guest Suite (Front Left),50756378,Nina,Staten Island,Clifton,40.61542,-74.08496,Shared room,95,3,0,,,7,37
27962805,Shared Loft in Charming Guest Suite (Front Right),50756378,Nina,Staten Island,Clifton,40.61672,-74.0855,Shared room,75,2,1,04/09/18,0.1,7,37
27964104,Shared Loft in Charming Guest Suite (Rear),50756378,Nina,Staten Island,Clifton,40.61575,-74.08658,Shared room,75,2,0,,,7,37
27967621,"Private Guest Suite Close To Ferry, Colleges, RUMC",13974626,Carrie,Staten Island,Tompkinsville,40.63482,-74.095,Entire home/apt,65,2,13,16/06/19,2.89,1,247
28031322,"Staten Island Gem,  4 bedroom duplex in St. George",196770644,Rafael,Staten Island,Stapleton,40.63556,-74.07623000000001,Entire home/apt,150,2,27,01/07/19,2.74,1,259
28407992,"Entire 2BR apartment, your home away from home",162848296,Fengxiang,Staten Island,Graniteville,40.62301,-74.16558,Entire home/apt,71,4,7,01/06/19,1.01,1,0
28409283,Staten Island Townhouse,214483712,Christina,Staten Island,Bull's Head,40.59448,-74.16388,Private room,40,10,0,,,3,89
28431734,Bright 2- Room apartment in a house next to train.,55004447,Olga,Staten Island,Arden Heights,40.54312,-74.17388000000001,Private room,41,2,7,08/01/19,0.71,1,0
28609705,20 mins from Manhattan. 10 mins frm S.I. ferry.,215922295,Muneeb,Staten Island,Rosebank,40.61088,-74.07327,Entire home/apt,200,5,8,05/06/19,1.0,1,244
28671992,Cozy Bedroom with Private Bath,205132904,Farah,Staten Island,Tompkinsville,40.633109999999995,-74.07936,Private room,55,2,48,02/07/19,4.97,2,302
28840001,Beautiful Cozy Studio Apartment,217468746,Timothy,Staten Island,Stapleton,40.62448,-74.08317,Entire home/apt,89,1,23,05/07/19,2.43,1,0
28909477,Charming NYC Guest Suite (Loft Room),50756378,Nina,Staten Island,Clifton,40.61595,-74.08535,Shared room,150,2,2,04/11/18,0.22,7,312
28927140,Gentleman's Quarters #2,43392243,Rita,Staten Island,Concord,40.59972,-74.07701,Private room,35,1,2,30/06/19,2.0,4,360
28927290,Gentleman's Quarters,43392243,Rita,Staten Island,Concord,40.599340000000005,-74.07836,Private room,35,1,45,07/07/19,4.89,4,177
29380907,"Cozy, Private 1 Bedroom Basement Apartment",179355129,Gabrielle,Staten Island,Dongan Hills,40.58303,-74.09271,Entire home/apt,85,2,12,24/06/19,1.91,1,229
29393457,2 Private Rooms Near Staten Island Ferry,204823078,Maria,Staten Island,South Beach,40.58639,-74.08943000000001,Private room,100,2,6,26/05/19,0.73,2,86
29410055,Private community close to all the NYC & NJ action,199539833,Vince,Staten Island,Rosebank,40.60816,-74.07634,Entire home/apt,90,3,19,15/06/19,2.68,1,247
29431457,Large Studio Apartment on Todt Hill,146363617,Michael,Staten Island,Todt Hill,40.58392,-74.1078,Entire home/apt,62,14,4,30/04/19,0.56,1,268
29439494,VERREZZANO HOUSE,221760432,Daniel,Staten Island,Concord,40.60367,-74.0695,Entire home/apt,200,4,4,07/05/19,0.53,1,320
29455519,Quiet Comfty Home,171446547,Xiomara,Staten Island,Bull's Head,40.617,-74.16485,Private room,80,1,29,07/07/19,3.4,1,362
29517676,Spacious & Comfortable Suite w/ Private Entry/Bath,72001588,Dave,Staten Island,West Brighton,40.62625,-74.11109,Private room,80,1,29,01/07/19,3.49,1,80
29635732,Newly Renovated Spacious 2 Bedroom Apartment!,63227531,Marwa,Staten Island,Randall Manor,40.62743,-74.12261,Entire home/apt,140,2,12,05/07/19,1.57,2,340
29660984,charming Bedroom in a quite neighborhood,221751961,Maya,Staten Island,Oakwood,40.56028,-74.10678,Private room,46,1,4,19/01/19,0.51,1,0
29701014,"Newly Renovated 3BR Apt,Minutes away from SI Ferry",223504937,Ellouise,Staten Island,Randall Manor,40.62692,-74.1299,Entire home/apt,109,3,21,07/07/19,4.44,1,121
29828614,New York home ferry ride from Manhattan.,224370048,Pariis,Staten Island,Tompkinsville,40.63304,-74.09244,Private room,90,1,6,23/06/19,0.95,1,262
30037932,Loft with Room in Exclusive Area near Free Ferry,183625602,Leslie,Staten Island,Tompkinsville,40.62917,-74.08619,Entire home/apt,120,3,15,01/07/19,1.92,1,166
30082958,NYC★GREATVALUE★STEPSFROMTRAIN★QUEENtempurpedicBED,73183897,Michael,Staten Island,Dongan Hills,40.58415,-74.10503,Entire home/apt,70,3,14,06/07/19,1.81,1,51
30202750,"Large 2 BR, loft-like apartment in historic house",17011664,Ann Marie,Staten Island,St. George,40.64682,-74.08575,Entire home/apt,86,5,1,03/01/19,0.16,1,43
30250766,"Staten Island - Free Wifi, Parking Space, Near NYC",225160295,Yun,Staten Island,Rosebank,40.61438,-74.0664,Entire home/apt,138,1,51,02/07/19,7.18,1,291
30291704,Beautiful Apartment in Staten Island,207856540,Meir,Staten Island,New Springville,40.58952,-74.15587,Entire home/apt,119,2,17,05/07/19,3.13,1,175
30449094,Private Room in A Family House,228608906,Linda,Staten Island,Arrochar,40.59107,-74.07061,Private room,65,1,1,01/01/19,0.16,2,362
30852891,BEAUTIFUL 2 BEDROOM,133594005,Carmen,Staten Island,St. George,40.64762,-74.08681999999999,Entire home/apt,135,3,3,14/06/19,1.76,1,232
30877996,NYC loft by the beach,31307082,Veronica,Staten Island,Arrochar,40.58957,-74.07666,Entire home/apt,100,2,18,08/07/19,2.81,1,296
30962509,2 Bedrooms with Harbor View,231352789,Farah,Staten Island,Stapleton,40.634479999999996,-74.07836999999999,Private room,85,2,26,04/07/19,3.92,3,305
31103559,Three bedrooms house,228608906,Linda,Staten Island,Arrochar,40.587959999999995,-74.07205,Private room,65,1,8,02/07/19,1.37,2,362
31112840,幸福小屋,232509057,David,Staten Island,South Beach,40.591640000000005,-74.08197,Private room,55,1,10,05/07/19,7.14,1,363
31193843,Spacious 2 Bedrooms,231352789,Farah,Staten Island,Tompkinsville,40.634890000000006,-74.07967,Private room,69,2,25,07/07/19,3.95,3,280
31209400,2 bedroom apartment in Staten Island,141524395,Myrka,Staten Island,Mariners Harbor,40.63531,-74.15789000000001,Entire home/apt,130,2,8,30/06/19,1.41,1,174
31218310,"YOUR HM AWAY FROM HM
Medical personnel, Vacation?",233485864,Jeannie,Staten Island,New Dorp Beach,40.56662,-74.10444,Private room,40,1,56,06/07/19,9.33,2,307
31253968,Small Room In NY,303939,Lissette,Staten Island,Tompkinsville,40.63584,-74.08542,Private room,35,2,12,24/06/19,2.02,6,299
31365591,Park&walk2Boat! See LadyLiberty&DTNY all for free!,233541916,James,Staten Island,St. George,40.64118,-74.08400999999999,Private room,100,1,0,,,1,0
31416916,"2 Bedrooms Nearby Free ""Manhattan Ferry""",231352789,Farah,Staten Island,Tompkinsville,40.63515,-74.07929,Private room,85,2,29,07/07/19,5.0,3,296
31560479,large private Rooms for rent 5 mins from SI Ferry,236556387,Samuel,Staten Island,Stapleton,40.63474,-74.07758000000001,Private room,57,1,7,22/06/19,3.56,1,365
31717883,Your Stay in Staten Island will be the best,237913872,Lilia,Staten Island,Concord,40.60228,-74.08324,Private room,75,2,8,29/06/19,1.78,1,90
31898844,Eddies place #2,98214533,Edwin’S Place,Staten Island,Huguenot,40.53982,-74.1728,Entire home/apt,75,2,20,07/07/19,4.38,2,229
31900179,Eddies place #3,98214533,Edwin’S Place,Staten Island,Huguenot,40.53987,-74.17258000000001,Entire home/apt,100,2,11,06/07/19,2.09,2,259
31957975,"ENTIRE apt, 2 Bdr,Commercial Area,Private Entrance",236334741,Wendy,Staten Island,Rosebank,40.61588,-74.06711,Entire home/apt,100,1,47,23/06/19,9.1,1,151
32206003,Spacious Rm for 1 near Hospital1 min Walk to Train,241676154,Maria,Staten Island,Grant City,40.57974,-74.10989000000001,Private room,30,7,1,29/06/19,1.0,2,188
32214892,"3 Private rooms,shared space",17473098,Elias,Staten Island,Castleton Corners,40.62373,-74.11773000000001,Private room,150,1,0,,,1,0
32239170,FairPlay BNB for alternative life style renters!,241924064,Alice,Staten Island,Shore Acres,40.60525,-74.06745,Entire home/apt,300,1,0,,,1,87
32381165,"Elegant & Luxurious, Clean & Cheerful entire house",243147506,Peter,Staten Island,Stapleton,40.6279,-74.08202,Entire home/apt,275,2,11,03/07/19,3.51,1,182
32502180,1-Bedroom Newly Renovated Cozy Apartment,244217480,Vlad,Staten Island,Arden Heights,40.54857,-74.17628,Entire home/apt,83,30,3,28/06/19,0.9,1,316
32523519,The Manhattan View,173009,Scott And Bea,Staten Island,Stapleton,40.63285,-74.0778,Entire home/apt,125,2,10,07/07/19,3.19,1,252
32545866,"Rest and relaxation, free swimming pool at bay st",244544373,Valerie,Staten Island,St. George,40.63763,-74.08268000000001,Private room,100,1,0,,,2,365
32695204,Beautiful  1 bedroom house near Verrazano bridge,144653854,Natalya,Staten Island,Arrochar,40.59809,-74.0656,Entire home/apt,150,2,12,01/07/19,3.79,1,85
32795950,Spacious Room in Beautiful Private House,246717334,Denise,Staten Island,Mariners Harbor,40.6396,-74.1661,Private room,63,1,10,29/06/19,2.65,1,179
32890299,"Able to walk to free ferry in Manhattan. Many,Bus",244544373,Valerie,Staten Island,St. George,40.638940000000005,-74.08069,Private room,100,1,1,24/06/19,1.0,2,365
32912783,Loft bed,113295877,Jonathan,Staten Island,Tompkinsville,40.63476,-74.0894,Private room,55,3,3,30/06/19,1.11,3,61
32918029,Comfy Room III,197516314,Genny,Staten Island,Port Richmond,40.63517,-74.13351999999999,Private room,52,1,3,28/06/19,0.93,3,365
32956331,Green & Cozy Home in NYC's Staten Island,31757676,Maite,Staten Island,Stapleton,40.62493,-74.08318,Entire home/apt,100,7,0,,,1,16
33097219,Brand new home in Staten island!,249104360,Arkady,Staten Island,Grymes Hill,40.61572,-74.08901,Entire home/apt,300,5,1,19/05/19,0.58,1,174
33212719,NYC cozy apartment close to staten island ferry,250065719,Martha,Staten Island,Randall Manor,40.63211,-74.12557,Entire home/apt,85,1,6,24/06/19,2.2,1,316
33241498,2 Rooms in pvt house-15 mins to NYC & free ferry,161357125,Mohsin,Staten Island,Emerson Hill,40.61035,-74.11711,Entire home/apt,78,2,11,03/07/19,3.88,3,38
33242348,1 room in private house - 15 mins to NYC & Ferry,161357125,Mohsin,Staten Island,Todt Hill,40.60991,-74.11577,Private room,50,2,6,18/06/19,2.02,3,52
33275070,Modern studio/private entrance/superb location,250580779,Viktoriya,Staten Island,"Bay Terrace, Staten Island",40.55105,-74.1366,Entire home/apt,55,30,2,21/05/19,0.82,1,0
33398529,Very comfortable  QNS bed judge yourselfg,50375092,Mohamad,Staten Island,Dongan Hills,40.57857,-74.09151999999999,Private room,65,1,9,31/05/19,2.62,3,35
33509538,WALK TO FREE SI FERRY FROM FURNISHED STUDIO APT,160956,Neil,Staten Island,St. George,40.64015,-74.08126999999999,Entire home/apt,99,3,4,28/06/19,2.31,1,326
33519749,Cozy And Stylish Modern Home,252590512,Yien,Staten Island,New Brighton,40.64098,-74.0935,Entire home/apt,249,2,8,22/06/19,2.58,1,241
33574976,"Still NYC...  Grymes Hill, Staten Island",246224359,Julie Ann,Staten Island,Grymes Hill,40.6105,-74.09132,Entire home/apt,115,1,1,30/06/19,1.0,1,339
33589352,B-comfortable queen size bed try it yourself,50375092,Mohamad,Staten Island,Dongan Hills,40.57882,-74.09196999999999,Private room,49,1,8,09/06/19,2.53,3,342
33638326,Hustler's Paradise 2 (Semi Private),104927746,Amardeep,Staten Island,Concord,40.597,-74.08778000000001,Shared room,29,1,0,,,7,2
33654480,Amazing 1 Bedroom Apt! Near the SI Ferry!!,190246158,Pavel-Alexey,Staten Island,St. George,40.64448,-74.08485,Entire home/apt,68,2,4,26/06/19,1.97,1,65
33689398,comfortable & cozy qns size bed Feel it yourself,50375092,Mohamad,Staten Island,Dongan Hills,40.5788,-74.09155,Private room,37,1,7,04/07/19,2.66,3,310
33760723,Spacious Studio with easy access to NYC,211400652,Viktor,Staten Island,Arden Heights,40.55762,-74.19626,Entire home/apt,70,5,1,03/07/19,1.0,1,55
33804180,Cozy farmhouse in NYC. 2 bdrms; 2 full baths. WiFi,163169045,Janice,Staten Island,Prince's Bay,40.52293,-74.21238000000001,Entire home/apt,85,2,8,24/06/19,3.33,1,66
33914554,3 Bedroom Full house - 15mins to NYC/Ferry,161357125,Mohsin,Staten Island,Todt Hill,40.610409999999995,-74.11593,Entire home/apt,135,3,2,23/06/19,0.86,3,36
34154797,Private Room Near Staten Island Ferry,204823078,Maria,Staten Island,South Beach,40.58802,-74.08855,Private room,50,2,4,21/06/19,1.85,2,80
34255438,NYC Lux. Condo,258635350,Jason,Staten Island,New Springville,40.581109999999995,-74.15933000000001,Entire home/apt,150,2,0,,,1,0
34256727,"Private, Cozy Escape! Near all!",49216953,Marina,Staten Island,Midland Beach,40.57568,-74.09522,Entire home/apt,115,2,2,20/06/19,2.0,1,231
34258883,MIN WALK TO TRAIN/STORES/FOOD PLACES/NEAR HOSPITAL,241676154,Maria,Staten Island,Grant City,40.57801,-74.10869,Private room,29,21,0,,,2,281
34312163,Queen Room,95570540,Eileen,Staten Island,Oakwood,40.56033,-74.11953000000001,Private room,65,1,1,28/06/19,1.0,3,179
34368051,Home Away from Home,95570540,Eileen,Staten Island,Oakwood,40.56054,-74.12004,Entire home/apt,130,1,1,26/06/19,1.0,3,363
34370296,Ideal Bedroom in a Friendly Neighborhood,89599593,Fernando,Staten Island,South Beach,40.59318,-74.08594000000001,Private room,99,1,2,30/06/19,2.0,1,176
34390686,Large sunny bedroom 5 mins from SI ferry,185401573,Akil,Staten Island,Stapleton,40.63443,-74.07573000000001,Private room,50,1,10,05/07/19,5.0,1,179
34396747,Double Room,95570540,Eileen,Staten Island,Oakwood,40.55908,-74.11992,Private room,65,1,1,14/06/19,1.0,3,364
34443205,"""Hop and Skip to NYC""",35819327,Annette,Staten Island,Rosebank,40.614709999999995,-74.06679,Entire home/apt,135,2,1,02/07/19,1.0,1,0
34544599,"XL Quiet Top Floor Harborview 5m to Ferry, RUMC",9263105,Wj,Staten Island,New Brighton,40.64535,-74.09255,Private room,55,3,1,26/06/19,1.0,2,10
34652720,Adorable cozy apartment near access to all #3,175116422,Karilyn,Staten Island,Grant City,40.57825,-74.10902,Entire home/apt,75,3,0,,,3,318
34835762,Central Hall Colonial with Free Parking Bus EXP NY,252051657,Anastasios,Staten Island,Prince's Bay,40.53076,-74.20295,Entire home/apt,1250,14,0,,,1,23
