id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11320482,living affordably in prim RIVERDALE,24789838,Aljosha,Bronx,Kingsbridge,40.88599,-73.89868,Private room,45,6,0,,,2,0
11371535,Cozy and bright bedroom with a queen size bed.,55618434,Donald,Bronx,Bronxdale,40.85324,-73.86506,Private room,40,2,83,16/06/19,2.08,1,276
11497938,One Bedroom with kids room / office,60501531,John,Bronx,Spuyten Duyvil,40.88058,-73.91812,Entire home/apt,79,186,7,30/07/16,0.18,1,365
11634797,Fully furniture huge room in great apt,4187747,Carmel,Bronx,Riverdale,40.9008,-73.90639,Private room,49,6,2,01/01/17,0.05,1,340
11639297,Modern New Condo  20 minutes to upper west side,61699814,Shanthi,Bronx,Kingsbridge,40.8787,-73.90098,Private room,35,30,7,08/06/19,0.49,2,155
11656750,"Sunny, enormous apt, historic bldg",17548437,Michael,Bronx,Melrose,40.8183,-73.91938,Entire home/apt,150,5,58,02/07/19,1.45,1,37
11675715,Cozy 1 BR Basement Apartment,56714504,Josue,Bronx,City Island,40.85139,-73.78414000000001,Entire home/apt,95,1,227,18/06/19,5.65,1,16
11695338,Quiet and Modern Haven in NYC,16234492,Denise,Bronx,Soundview,40.82442,-73.86193,Private room,45,2,6,07/08/16,0.15,1,0
11751916,Large 2BR apt. steps from Subway,62530335,Adam,Bronx,Concourse,40.8199,-73.9281,Entire home/apt,110,1,0,,,1,0
11778761,Rose: Warm STG Welcome Yankees!,13750728,Gayle,Bronx,Longwood,40.81778,-73.90858,Private room,60,2,63,24/06/19,1.68,4,336
11866301,Beautifully spacious 1 bedroom,63256824,Xavier,Bronx,Norwood,40.87925,-73.88254,Entire home/apt,80,1,2,26/05/16,0.05,1,0
11959854,Affordable Private Cozy Room!,45990565,Alba & Genesis,Bronx,Morris Heights,40.8522,-73.91014,Private room,26,3,21,08/06/19,0.64,2,127
12000603,Well located apartment near NY City,64170911,Anne,Bronx,Riverdale,40.8883,-73.91665,Entire home/apt,150,2,79,30/06/19,1.99,1,267
12070965,Downtown style in the Bronx,64678583,Mark,Bronx,Mott Haven,40.8098,-73.92149,Private room,500,10,0,,,1,358
12114017,SoBro Guest House,64976141,Fran & Jason,Bronx,Mott Haven,40.80903,-73.92143,Entire home/apt,125,3,142,25/06/19,3.59,1,185
12132772,Iris: STG GoYankees!,13750728,Gayle,Bronx,Longwood,40.81928,-73.90933000000001,Private room,60,2,47,10/05/19,1.22,4,249
12133746,Warm & Cozy Sunflower Room:STG,13750728,Gayle,Bronx,Longwood,40.81725,-73.90929,Private room,55,2,31,18/03/19,0.81,4,280
12134113,Jasmine: Lovely Secret Tea Garden!,13750728,Gayle,Bronx,Longwood,40.819109999999995,-73.90939,Private room,60,2,77,12/06/19,1.96,4,171
12345615,Natural light comfortable room!,52196858,Danny,Bronx,Parkchester,40.83648,-73.85812,Private room,59,1,120,02/07/19,3.11,2,336
12346131,★ HEBREWS 13:2 ★,23732730,Buddy,Bronx,Pelham Gardens,40.86323,-73.84638000000001,Entire home/apt,450,2,81,06/07/19,2.07,4,342
12390529,Clean freshly renovated room,52196858,Danny,Bronx,Parkchester,40.83703,-73.85648,Private room,75,2,63,18/05/19,1.8,2,150
12405814,Sunny + Family Friendly Artist's Apartment,1468472,Eugenia,Bronx,Longwood,40.81384,-73.90514,Entire home/apt,85,5,4,03/08/18,0.31,1,0
12496118,Entire Home in NYC- 1 bedroom/ Private Entrance,11305944,Yahaira,Bronx,Allerton,40.86947,-73.85993,Entire home/apt,104,2,33,12/06/19,0.85,5,86
12564287,Modern & cosy Bronx apt w/ parking,11761831,Lydie,Bronx,Wakefield,40.89118,-73.84987,Entire home/apt,99,3,68,30/04/19,1.78,1,2
12774885,"Spacious, cozy bedroom in a private home",69507287,Sarah,Bronx,Wakefield,40.888709999999996,-73.86175,Private room,40,1,151,01/07/19,4.01,1,338
12781270,Nice and cozy little apt available,69548489,Alba,Bronx,Pelham Gardens,40.86412,-73.84664000000001,Entire home/apt,75,2,92,06/07/19,2.45,1,265
12793649,Charming 2br Near Yankee Stadium,69668616,Nathaniel,Bronx,Concourse,40.82575,-73.92421,Entire home/apt,175,1,0,,,1,0
12847902,Beautiful modern home!,46938101,Mario,Bronx,Concourse,40.83211,-73.92052,Private room,49,1,33,21/06/19,0.87,1,348
12933540,Comfortable Sofa bed 15 minutes to Manhattan,69711528,Lucia,Bronx,Parkchester,40.830490000000005,-73.87354,Shared room,51,3,9,20/05/17,0.26,2,89
12955940,"large, affordable, clean,convenient",71211231,Ehsan,Bronx,Fordham,40.85396,-73.89872,Private room,34,1,2,14/06/16,0.05,1,0
12988898,,71552588,Andrea,Bronx,Fordham,40.86032,-73.88493000000001,Shared room,130,1,0,,,1,365
13117282,Cheerful & Practical Garden Apartment Near Subway,2988712,Sasha,Bronx,Claremont Village,40.834579999999995,-73.91020999999999,Entire home/apt,57,90,11,10/05/19,0.31,7,68
13130744,Uptown Bronx Apartment,73126926,Real Estate To Go,Bronx,Williamsbridge,40.88493,-73.8618,Entire home/apt,67,3,205,12/06/19,5.39,1,140
13248565,COZY 1 BEDROOM APARTMENT,74489237,Carmen,Bronx,Tremont,40.84268,-73.89294,Entire home/apt,68,1,0,,,1,0
13280099,South Bronx Studio Near Yankee Stadium,73831041,Jake,Bronx,Concourse,40.82909,-73.92249,Entire home/apt,95,5,0,,,1,0
13294137,"Quiet, Secure, Clean and very Private Apartment",75030399,Hardy,Bronx,Williamsbridge,40.87938,-73.86349,Entire home/apt,500,2,19,05/11/18,0.56,1,345
13315967,Authentic Industrial Loft with 35ft ceilings.,75275467,Yaron,Bronx,Port Morris,40.808840000000004,-73.9302,Entire home/apt,139,2,28,28/05/19,0.8,4,131
13326731,Cozy room with Queen bed in spacious loft.,75275467,Yaron,Bronx,Port Morris,40.80872,-73.93051,Private room,49,2,59,11/06/19,1.59,4,148
13327345,Full size bed in Petite room with exposed brick.,75275467,Yaron,Bronx,Port Morris,40.80952,-73.93025,Private room,41,2,57,17/06/19,1.54,4,146
13335424,"i call it home, you'll call it home.",75506967,Mimie,Bronx,Tremont,40.84559,-73.89815,Private room,41,7,22,24/06/19,0.61,2,68
13348000,"Home*Sweet*Home
Quiet neighborhood",69546772,Dave And Shaceline,Bronx,Throgs Neck,40.83166,-73.81747,Entire home/apt,89,1,192,26/06/19,5.15,1,303
13359647,Budget Room in large apartment (Solo Travelers+),11070120,Vernon,Bronx,Fordham,40.85927,-73.90142,Private room,40,21,23,28/02/19,0.61,2,266
13415925,Stay blocks from Yankee Stadium,11017415,Emmett,Bronx,Concourse Village,40.83041,-73.91838,Entire home/apt,75,1,0,,,1,0
13417723,"Big 4 Bedroom Apartment near Subway, All Renovated",2988712,Sasha,Bronx,Claremont Village,40.8357,-73.91023,Entire home/apt,110,90,11,23/08/18,0.3,7,77
13430458,Fun & Funky 2nd floor of loft.,75275467,Yaron,Bronx,Port Morris,40.80842,-73.93136,Private room,33,2,63,10/06/19,1.75,4,145
13431664,Private Condo Room w/ Patio,74727409,Agustina,Bronx,Longwood,40.81937,-73.90978,Private room,45,2,68,30/05/19,1.83,1,156
13436258,One Bedroom Apartment  in TownHouse,5944946,Nicole,Bronx,Concourse,40.81949,-73.92913,Entire home/apt,99,1,103,18/06/19,2.87,1,264
13480134,cosy room with all confort,51329030,Zakaria,Bronx,Longwood,40.82716,-73.89911,Private room,30,1,11,18/11/16,0.3,1,0
13507677,NYC 2500 sq ft home near yankee stadium/subway,29510402,Douglas,Bronx,Longwood,40.82412,-73.90266,Entire home/apt,350,7,0,,,3,14
13508567,"spacious, clean place in quiet building",75398380,Maris,Bronx,University Heights,40.860479999999995,-73.91181,Entire home/apt,120,1,0,,,1,0
13530166,Convenient place rest head,547029,Sheena,Bronx,Concourse,40.82162,-73.92698,Private room,50,2,0,,,1,0
13669391,Spacious 1 bedroom in Woodlawn NYC,79340220,Kathryn,Bronx,Woodlawn,40.899840000000005,-73.86901999999999,Entire home/apt,85,2,43,06/07/19,1.19,1,299
13688739,Comfy Cave Inn,79752355,Eduardo,Bronx,Fordham,40.85859,-73.89571,Entire home/apt,65,1,9,02/09/17,0.25,1,0
13698623,Melrose Place...,33862021,Victor,Bronx,Melrose,40.822959999999995,-73.91429000000001,Private room,42,2,2,24/10/16,0.06,1,0
13720750,Spacious Studio Apartment,80061565,Brian,Bronx,Schuylerville,40.8355,-73.83729,Entire home/apt,71,2,118,01/07/19,3.24,1,34
13766690,Shady Listing - Authentic NY'r,13408910,Tmc,Bronx,Concourse,40.82948,-73.92364,Private room,82,4,0,,,2,0
13864221,"Live, Love, Stay in the Bronx!",3213737,Vernise,Bronx,Allerton,40.860659999999996,-73.85414,Private room,50,1,8,12/11/18,0.23,1,280
13864705,Your home away from home...,81953225,Donald,Bronx,Wakefield,40.8947,-73.85601,Private room,52,3,63,21/09/18,1.78,1,0
13920551,Vida Local,80974010,Lou,Bronx,Highbridge,40.83736,-73.92318,Private room,22,3,14,10/10/17,0.39,1,42
13961015,A Lovely One Bedroom Apartment!,29224381,Aurora,Bronx,Norwood,40.86853,-73.88301,Entire home/apt,120,10,7,07/01/19,0.2,1,327
14042426,Riverdale - Room with Breakfast for Ladies Only,17365319,Fahmida,Bronx,Kingsbridge,40.88393,-73.90639,Private room,50,2,14,05/07/19,0.4,2,26
14139187,Nice cheap place to stay in NYC,74707352,Amadeus,Bronx,Longwood,40.82148,-73.89121999999999,Private room,60,1,8,29/12/16,0.22,1,364
14231606,La Dolce Vita Apartment in Garfield,86513733,Joann,Bronx,Van Nest,40.84166,-73.86818000000001,Entire home/apt,425,5,0,,,1,363
14255485,Entire One Bedroom Apartment In Historic District,5682956,Maria,Bronx,Highbridge,40.84277,-73.92588,Entire home/apt,76,7,40,27/05/19,1.15,1,34
14301951,A beautiful cozy room with balcony,87370616,Francisca,Bronx,Longwood,40.81998,-73.90325,Private room,75,2,110,17/06/19,3.18,2,350
14340165,Luxury Modern Studio in The Bronx,9605945,Chondra,Bronx,Throgs Neck,40.815870000000004,-73.81532,Entire home/apt,175,2,28,28/05/19,0.92,1,36
14351180,Sunny Artist Loft with Pool and Spa,10282255,Liza,Bronx,Port Morris,40.807790000000004,-73.93095,Entire home/apt,110,3,7,09/06/19,0.2,1,42
14375153,Call it Home.,75506967,Mimie,Bronx,Claremont Village,40.837959999999995,-73.9016,Private room,38,15,8,02/08/18,0.23,2,24
14556236,Riverdale - 2 Pvt rooms for Ladies Only,17365319,Fahmida,Bronx,Kingsbridge,40.884440000000005,-73.90583000000001,Private room,80,2,2,01/01/17,0.06,2,220
14724479,Clean & Amazing Semi Private NYC Room by #1 Train,30499687,Jovanni & Natasha,Bronx,Fieldston,40.89581,-73.89778000000001,Private room,59,2,7,17/04/17,0.21,2,0
14917765,"Kingsbridge Heights, The Bronx, NY.",24421177,Eduardo,Bronx,Kingsbridge,40.86932,-73.90057,Private room,30,2,56,12/06/19,1.68,1,38
14935151,Comfortable Bedroom near train.,69711528,Lucia,Bronx,Parkchester,40.83112,-73.87319000000001,Private room,49,3,25,15/06/18,0.73,2,0
14945274,Bronx Retreat in Contemporary Apt,32357900,Tara,Bronx,Fieldston,40.88985,-73.90746999999999,Private room,85,2,16,01/09/17,0.47,1,0
14994076,Dominiques NYC 4Bedrm crashpad**Stay here**metro,310670,Vie,Bronx,Eastchester,40.88207,-73.83538,Entire home/apt,299,2,2,21/05/19,0.18,13,358
14995212,Cozy private room near the Bronx Zoo,94553067,Maria,Bronx,Bronxdale,40.85499,-73.86728000000001,Private room,43,4,10,03/01/17,0.3,1,88
15069131,Walk to Yankee Stadium; revel in the atmosphere.,8815256,Thomas,Bronx,Concourse Village,40.82974,-73.92092,Entire home/apt,159,1,0,,,1,89
15085230,Bright 1 Bedroom Apt Near Attractions and Transit,5437444,Panthea,Bronx,Bronxdale,40.854009999999995,-73.86594000000001,Entire home/apt,76,7,24,24/08/18,0.71,1,0
15100883,New york Multi-unit building,95623284,Pablo,Bronx,Fordham,40.86533,-73.89713,Private room,40,3,1,24/09/18,0.1,1,179
15259634,Amazing & Clean NYC Private Room by #1 Train,30499687,Jovanni & Natasha,Bronx,North Riverdale,40.90175,-73.89761,Private room,77,2,9,30/04/17,0.29,2,0
15273936,*ENJOY NYC*New Renovated Apartment(Private room),95796044,Sasha,Bronx,Woodlawn,40.882529999999996,-73.86950999999999,Private room,68,1,6,09/10/18,0.19,1,87
15301748,Comfy Private Room w/ Big TV,94536810,Belkis,Bronx,Bronxdale,40.85585,-73.86486,Private room,40,5,65,04/06/19,1.94,2,328
15307603,Beautiful Large Room,92195100,Airamis,Bronx,Bronxdale,40.85236,-73.86632,Private room,35,1,114,09/10/18,3.48,1,0
15336596,Private bedroom in artsy NYC apartment.,77010815,Eean,Bronx,Norwood,40.8722,-73.87607,Private room,50,3,22,02/06/19,0.76,1,342
15345313,Bronx Beauty: Renovated historic rowhouse.,97853468,Steven,Bronx,Hunts Point,40.81658,-73.88889,Private room,59,14,13,30/12/18,0.4,4,340
15453985,Sunny Apartment Close to NYC's Major Attractions,99139601,Rosalia,Bronx,Mott Haven,40.81201,-73.90823,Entire home/apt,100,2,170,25/06/19,5.16,1,83
15461512,Spacious Private Bedroom in the North Bronx,99205045,Liliana,Bronx,Kingsbridge,40.88283,-73.89326,Private room,60,3,2,25/05/17,0.07,1,363
15510279,Studio in Mott Haven-1 subway stop from Manhattan,99651727,Lucia,Bronx,Mott Haven,40.81072,-73.92349,Entire home/apt,120,2,26,19/06/19,0.85,1,260
15576821,New York City best 5 stars professional rooms.,55948559,Barry,Bronx,Pelham Gardens,40.86663,-73.84139,Private room,35,1,117,23/06/19,4.66,4,34
15648096,Spacious 2 bedroom close to Manhattan,100971588,,Bronx,Highbridge,40.838440000000006,-73.92489,Entire home/apt,75,4,37,07/07/19,1.21,1,26
15713669,Cosy North Bronx studio apartment with Parking,101493347,Beverly,Bronx,Wakefield,40.89121,-73.85131,Entire home/apt,79,3,18,25/09/18,0.57,1,5
15754561,A beautiful comfy & spacious room.,87370616,Francisca,Bronx,Longwood,40.82006,-73.90332,Private room,80,2,77,07/07/19,2.37,2,365
15845669,Beautiful Renovated Apartment NYC.,21444167,Rony,Bronx,Kingsbridge,40.88297,-73.90727,Entire home/apt,105,3,54,24/06/19,1.68,2,278
15916709,Studio apartment near Monte Fiore hospital,18934273,Max,Bronx,Norwood,40.87529,-73.8762,Private room,40,1,1,24/12/16,0.03,1,0
15926876,Renovated rooms. Newly furnished 5 min from nyc.,103345244,Jeff,Bronx,Kingsbridge,40.885459999999995,-73.90526,Private room,55,1,0,,,2,64
16056317,Cozy home away from home,104568045,Luisa,Bronx,Morris Heights,40.85018,-73.9167,Private room,55,2,0,,,1,364
16058082,"Private Room in Bronx NY, Manhattan",104584267,Evguenia,Bronx,Morris Heights,40.848620000000004,-73.92412,Private room,75,1,3,19/05/19,0.32,1,365
16148036,Cozy bed in private living room,94536810,Belkis,Bronx,Bronxdale,40.85711,-73.86474,Private room,45,5,30,23/05/19,0.98,2,318
16149186,Cozy private room in the Bronx!,105375380,Yesenia,Bronx,Woodlawn,40.89743,-73.86983000000001,Private room,68,2,1,19/05/18,0.07,2,39
16162933,Bronx Bed and Breakfast,101289150,David & Elaine,Bronx,Castle Hill,40.82286,-73.84765,Entire home/apt,86,2,86,10/06/19,2.76,1,171
16186828,Cleaning,563530,Misael,Bronx,Kingsbridge,40.86352,-73.90503000000001,Private room,80,30,0,,,1,365
16195143,Spacious RM in Home with Backyard/Near Metro,105394139,Ciprian,Bronx,Fordham,40.86914,-73.8951,Private room,79,3,73,20/06/19,2.79,4,69
16273526,Home away for the holidays!,407407,Calixto,Bronx,Norwood,40.87372,-73.88625,Private room,60,2,3,25/12/17,0.1,1,364
16276294,Rental in a Uptown Cozy Apartment,32625342,Bianca,Bronx,Kingsbridge,40.88467,-73.90575,Private room,30,4,11,15/05/19,0.35,2,0
16287895,Cozy apartment in the Norwood section of the bronx,106544984,Maritza,Bronx,Norwood,40.87583,-73.87737,Private room,125,1,0,,,1,0
16333541,Luxury Apartment Located in Riverdale.,66375835,Don,Bronx,North Riverdale,40.901540000000004,-73.89791,Entire home/apt,125,7,0,,,1,89
16336636,River View Apartment in the Bronx,91320722,Germaine,Bronx,Kingsbridge,40.86605,-73.90694,Entire home/apt,47,26,3,23/08/18,0.16,1,37
16337106,Charming attic Room in Home + Backyard/Near Metro,105394139,Ciprian,Bronx,Fordham,40.87093,-73.8934,Private room,58,3,84,23/06/19,2.74,4,75
16351193,Cozy Attic RM in Private Home Backyard/Near Metro,105394139,Ciprian,Bronx,Fordham,40.86909,-73.89395999999999,Private room,55,3,74,19/06/19,2.42,4,84
16366928,Bronx Beauty: Renovated historic rowhouse,97853468,Steven,Bronx,Hunts Point,40.81841,-73.89067,Private room,45,14,18,31/05/19,0.68,4,332
16381393,Skyline #2 view ny skyline,93121568,Charles,Bronx,Concourse,40.823879999999996,-73.9279,Private room,60,2,53,01/07/19,1.8,2,169
16381905,Skyline #1 view ny skyline,93121568,Charles,Bronx,Concourse,40.82415,-73.92778,Private room,50,2,63,01/07/19,2.06,2,110
16407427,Bronx Cozy Spacious Room close to NYC Subway,9947836,Jenny,Bronx,Longwood,40.82441,-73.89454,Private room,50,3,61,24/06/19,2.17,2,22
16425205,Room for rent (females ONLY),73550323,Chioma,Bronx,Parkchester,40.84012,-73.86521,Private room,40,1,1,01/01/17,0.03,1,0
16428383,2 blocks to 2 ⭐️⭐️⭐️⭐️⭐️,45247495,Carlos,Bronx,Fieldston,40.892790000000005,-73.89945999999999,Entire home/apt,135,6,8,01/07/19,0.32,1,250
16442834,Modern 1-bedroom apartment in Fordham,2422554,Brais,Bronx,University Heights,40.86084,-73.90288000000001,Entire home/apt,110,7,0,,,2,40
16476956,Newly renovated & Fully Furnished Super clean,51065605,Charles,Bronx,Port Morris,40.80743,-73.92971,Entire home/apt,115,5,7,01/07/19,0.23,1,7
16506121,Beautifully private furnished room,108464471,Jeremiah,Bronx,Longwood,40.8179,-73.91456,Private room,100,6,0,,,1,365
16507804,Spacious bedroom,1635983,Sheila,Bronx,Schuylerville,40.83248,-73.83203,Private room,46,4,43,06/07/19,1.65,3,135
16511493,You Deserve The Royal Treatment.,108433379,Percy,Bronx,Norwood,40.87692,-73.87427,Entire home/apt,130,5,0,,,1,89
16555274,It is a two bedroom apartment,7229636,Ismael,Bronx,Concourse,40.8262,-73.92557,Entire home/apt,150,4,84,03/07/19,2.87,1,93
16591428,"Sunny Modern Apartment with Terrace, Near Subway",2988712,Sasha,Bronx,Mount Hope,40.85188,-73.90321,Entire home/apt,60,90,5,03/11/18,0.2,7,94
16739146,Practical Modern 2 Bedroom Apartment on Subway,2988712,Sasha,Bronx,Fordham,40.85318,-73.90204,Entire home/apt,71,90,10,28/03/19,0.41,7,310
16764130,Spacious Studio apt—1 Subway stop from Manhattan,41578662,Lucia,Bronx,Mott Haven,40.8115,-73.9258,Entire home/apt,80,7,0,,,2,0
16771876,Delight in Your Home Away from Home in NYC!,87795401,Paul,Bronx,Soundview,40.82987,-73.86608000000001,Entire home/apt,60,2,105,11/06/19,3.61,1,131
16777456,Large Studio New York-Bronx comfortable,24546033,Pietro,Bronx,Morris Park,40.849059999999994,-73.85418,Private room,73,3,14,17/06/19,0.61,1,138
16781601,Room 14,74633496,Justine,Bronx,University Heights,40.8562,-73.90899,Private room,43,3,36,10/06/19,1.26,5,365
16814382,Large Room in Home with Backyard Near Metro,23878336,Armando,Bronx,Fordham,40.87035,-73.89335,Private room,79,3,86,24/06/19,2.88,10,78
16814803,Cozy Room in Home with Backyard Near Metro,23878336,Armando,Bronx,Fordham,40.86925,-73.89534,Private room,60,3,101,23/06/19,3.43,10,83
16892955,"Huge Comfy Studio with Private Bath, Near Metro",106460468,Felix,Bronx,Kingsbridge,40.87924,-73.89791,Entire home/apt,84,3,114,16/06/19,4.0,4,63
16944820,Large *COZY* Private Bedroom near Yankee Stadium,67130668,Melissa,Bronx,Concourse Village,40.82692,-73.92183,Private room,45,5,46,02/06/19,1.55,1,174
17044854,Beautiful Private Bedroom in Bronx Apartment,1568820,Figgins,Bronx,Fordham,40.85615,-73.90077,Private room,34,3,7,09/05/19,0.79,1,126
17045488,Huge Room in Home with Backyard Near Metro,23878336,Armando,Bronx,Fordham,40.870309999999996,-73.89322,Private room,79,3,98,24/06/19,3.45,10,68
17045788,Cute RM in Private Home with Backyard/Near Metro,23878336,Armando,Bronx,Fordham,40.869170000000004,-73.89465,Private room,60,3,77,30/05/19,2.7,10,65
17076735,Summer Special-Near Bronx Zoo/Botanic Garden/Metro,114568204,Angela,Bronx,Pelham Gardens,40.86673,-73.845,Entire home/apt,119,3,75,01/07/19,2.74,1,146
17095035,Large NYC FLAWLESS Room  Close to public transport,55948559,Barry,Bronx,Pelham Gardens,40.866859999999996,-73.84206999999999,Private room,35,1,16,21/01/19,0.61,4,3
17142987,Charming Apartment with Private Backyard,78154356,Mirela And Daniel,Bronx,Pelham Bay,40.84752,-73.82797,Entire home/apt,89,2,94,20/06/19,3.2,1,252
17242854,Yankee Stadium apartment in Bronx,8159536,Genae,Bronx,Concourse,40.83243,-73.92035,Private room,40,1,11,20/02/19,0.42,3,239
17367187,Superhost HUGE Room+Private Bath -Yankee Stadium,11196496,Amílcar,Bronx,Highbridge,40.83173,-73.92824,Private room,75,1,127,30/06/19,4.45,1,134
17475107,Partitioned (shared) Cozy Studio in Pelham Bay,86108833,Jonathan,Bronx,Schuylerville,40.840340000000005,-73.83006999999999,Shared room,20,1,116,28/01/19,4.09,1,5
17529164,Large Room with Private Bathroom (Long Term+++),11070120,Vernon,Bronx,Fordham,40.85929,-73.90048,Private room,45,22,10,13/04/19,0.36,2,186
17545123,Clean and renovated apartment,119027851,Nance,Bronx,Longwood,40.816320000000005,-73.90991,Entire home/apt,130,2,62,19/06/19,2.19,1,36
17583983,Comfy & Spacious RM with Backyard/Near Metro,105394139,Ciprian,Bronx,Kingsbridge,40.870940000000004,-73.89386,Private room,79,3,115,23/06/19,4.1,4,71
17664413,Bx Apartment,45671454,Vii,Bronx,Olinville,40.88438,-73.86397,Private room,125,1,0,,,1,0
17730939,Large bright bedroom,369015,Thai,Bronx,Pelham Gardens,40.86437,-73.83863000000001,Private room,43,20,6,23/06/19,0.69,2,104
17731370,Spacious Apartment Near Yankee Stadium.,120906241,Crystal,Bronx,Morris Heights,40.84565,-73.91684000000001,Entire home/apt,80,4,0,,,1,0
17842111,1st flr full studio apartment- entire place/SAFE,122044895,Yerddy,Bronx,Kingsbridge,40.8781,-73.89998,Entire home/apt,99,3,116,22/06/19,4.35,2,86
17853353,Private Room Near Bronx Zoo and NYBG!,48106825,Julia,Bronx,Pelham Gardens,40.86437,-73.8485,Private room,47,2,40,16/04/19,1.58,2,339
17876530,Spacious Garden Apartment Private Entrance,11305944,Yahaira,Bronx,Allerton,40.86868,-73.85483,Entire home/apt,105,2,73,13/06/19,2.67,5,87
17880254,Spacious New York City Travelers Getaway,9808458,Zain,Bronx,Kingsbridge,40.8709,-73.89945999999999,Shared room,60,2,11,01/01/19,0.52,4,365
17899730,Cozy Bronx Apt,94382194,Sean,Bronx,Tremont,40.845459999999996,-73.89013,Entire home/apt,150,1,43,09/06/19,1.57,1,179
17959888,South Bronx-Piano District artist Loft/,123271654,Beatrice,Bronx,Port Morris,40.810340000000004,-73.93166,Shared room,165,2,20,14/10/18,0.85,1,15
17971100,#4 Triple Private  room  20 minutes from Manhattan,42093468,Tsotne (Tut),Bronx,Mott Haven,40.81234,-73.91688,Private room,42,5,54,19/05/19,2.05,4,314
17972013,#1 Private comfy Room 20 minutes from  Manhattan,42093468,Tsotne (Tut),Bronx,Mott Haven,40.81387,-73.91553,Private room,42,5,17,18/01/18,0.65,4,23
17975664,"Large, spacious, and comfortable house",123458466,Shiva,Bronx,Edenwald,40.88534,-73.83434,Private room,75,1,15,28/05/19,0.55,1,348
17981267,⭐️Walk + Transit Score 97⭐️8min to Yankee Std⭐️,123518076,Seana,Bronx,Concourse,40.82097,-73.92739,Entire home/apt,145,2,76,01/07/19,3.04,1,139
18006003,Room in Bronx Little Italy,91261577,Matthew,Bronx,Belmont,40.85311,-73.88763,Private room,29,4,4,27/08/17,0.15,1,0
18048473,#3 Private  Quadruple  Room  20mnts from Manhattan,42093468,Tsotne (Tut),Bronx,Mott Haven,40.81217,-73.91776999999999,Private room,41,5,21,20/06/19,0.78,4,334
18078720,Cozy one bedroom Street view,124486054,Carlton,Bronx,Edenwald,40.88364,-73.83561,Private room,70,3,0,,,1,365
18207319,Brownstone w/ Luxurious private room & bay windows,125687221,Tee,Bronx,Longwood,40.8134,-73.89893000000001,Private room,75,3,6,04/08/17,0.25,1,87
18229365,Beautiful apartment ~25min from Times Square,6358504,Yaroslav,Bronx,Mount Hope,40.84499,-73.91157,Entire home/apt,60,5,3,21/08/18,0.13,1,0
18240632,Bronx Apartment,64425305,Posh,Bronx,Baychester,40.87372,-73.84065,Private room,75,1,3,05/06/17,0.11,1,129
18375815,Spacious private room close St. Barnabas Hospital,127249880,Emma,Bronx,Tremont,40.846470000000004,-73.89299,Private room,38,2,33,28/05/19,1.27,2,327
18377036,"Bright, Beautiful Double Room",13649613,"Rossy,  Carmen And Juan",Bronx,University Heights,40.85487,-73.91391,Private room,53,3,55,27/05/19,2.15,4,80
18402330,Airy and Bright Room with Balcony,33434914,Juan,Bronx,Parkchester,40.82942,-73.87564,Private room,60,2,89,07/07/19,3.36,4,30
18402568,A Modern and bright room,33434914,Juan,Bronx,Parkchester,40.83081,-73.87586999999999,Private room,45,2,74,02/07/19,2.89,4,34
18442048,Clean-N-Comfy Bronx Pad,25385574,Che,Bronx,Allerton,40.86718,-73.86235,Private room,33,1,0,,,1,179
18448516,Spacious house close to yankee stadium.,127895318,Emmanuel,Bronx,Mount Hope,40.849920000000004,-73.90346,Private room,50,1,6,05/05/18,0.23,1,0
18508209,Charming Bedroom,1635983,Sheila,Bronx,Schuylerville,40.83018,-73.83413,Private room,42,4,22,25/06/19,1.18,3,147
18508470,Adorable Cozy room with lots of light,33434914,Juan,Bronx,Parkchester,40.83117,-73.87566,Private room,43,2,71,02/07/19,2.71,4,59
18540170,Great room across the street from the High bridge,128692351,Nahuel,Bronx,Highbridge,40.842890000000004,-73.92688000000001,Private room,100,2,107,14/06/19,4.12,5,344
18546787,Charming safe beautifully furnished,127501584,Aminata Mody,Bronx,Hunts Point,40.81406,-73.88996999999999,Private room,65,4,36,07/06/19,1.36,1,365
18550867,The Bridge Complex,128785279,Dusean,Bronx,Pelham Gardens,40.858779999999996,-73.83402,Entire home/apt,199,2,81,26/06/19,3.17,1,286
18564694,Affordable and Cozy Room,33434914,Juan,Bronx,Parkchester,40.8298,-73.87715,Private room,40,2,62,24/06/19,2.38,4,44
18584742,Cozy room across the street from the high bridge,128692351,Nahuel,Bronx,Highbridge,40.84111,-73.92513000000001,Private room,80,2,100,23/06/19,3.86,5,338
18615054,Cozy room in charming home,1635983,Sheila,Bronx,Schuylerville,40.831590000000006,-73.83375,Private room,40,4,35,08/06/19,1.36,3,171
18635370,Fantastic Sunny peaceful room in Riverdale,91385196,Vicdania,Bronx,North Riverdale,40.91169,-73.90564,Private room,50,365,0,,,1,363
18685854,PEACE AND TRANQUILITY,129890157,Pauline,Bronx,Baychester,40.87192,-73.84676,Private room,60,1,0,,,2,0
18690466,Spacious 2bed private rm close St.BarnabasHospital,127249880,Emma,Bronx,Tremont,40.84594,-73.89358,Private room,45,2,49,26/05/19,1.95,2,324
